id_pedido,fecha_pedido,cliente,canal,estado,sku,cantidad,precio_unitario,descuento_linea
PED-2026-00308,2026-07-02,Instalaciones Bermudez,B2C,Completado,PRV-2081,1,"101,49",0
PED-2026-00308,02/07/2026,Instalaciones Bermudez,B2C,Completado,PRV-2109,"10,0",73.90,"0,1"
PED-2026-00308,2026-07-02 11:14:00,Instalaciones Bermudez,B2C,Completado,PRV-2061,3,"44,53",0
PED-2026-00309,08-07-2026,Grupo Ferreteria Norte,b2b,COMPLETADO,PRV-2045,1,"475,80",0
PED-2026-00309,2026-07-08,Grupo Ferreteria Norte,b2b,COMPLETADO,PRV-2115,2,284.92,0
PED-2026-00309,2026-07-08,Grupo Ferreteria Norte,b2b,COMPLETADO,PRV-2094,1,,0
PED-2026-00310,17/07/2026,Suministros Maresme,Marketplace,COMPLETADO,PRV-2112,1,"29,09",5
PED-2026-00310,2026-07-17 18:40:00,Suministros Maresme,Marketplace,COMPLETADO,PRV-2002,25,89.41,
PED-2026-00311,13-07-2026,Bricolaje Montseny,b2b,COMPLETADO,PRV-2067,2,"306,15",0
PED-2026-00311,2026-07-13,Bricolaje Montseny,b2b,COMPLETADO,PRV-2114,3,"159,95",0
PED-2026-00311,2026-07-13,Bricolaje Montseny,b2b,COMPLETADO,PRV-2016,50,334.54,"0,1"
PED-2026-00311,13/07/2026,Bricolaje Montseny,b2b,COMPLETADO,PRV-2101,10,"184,31",0
PED-2026-00311,2026-07-13 11:25:00,  BRICOLAJE MONTSENY ,b2b,COMPLETADO,PRV-2061,"1,0","43,72",5
PED-2026-00312,22-07-2026,Comercial Riera,MARKETPLACE,ENVIADO,PRV-2042,3,268.80,0
PED-2026-00312,2026-07-22,Comercial Riera,MARKETPLACE,ENVIADO,PRV-2037,3,"327,57",0
PED-2026-00312,2026-07-22,Comercial Riera,MARKETPLACE,ENVIADO,PRV-2112,1,"26,96",5%
PED-2026-00312,22/07/2026,Comercial Riera,MARKETPLACE,ENVIADO,PRV-2018,5,214.68,0
PED-2026-00313,2026-07-05 14:49:00,Ferreteria Los Olivos SL,Marketplace,CANCELADO,PRV-2082,1,"450,11",5
PED-2026-00314,16-07-2026,Almacenes Duran e Hijos,b2c,COMPLETADO,PRV-2078,1,"438,49",0
PED-2026-00315,2026-07-09,Comercial Riera,B2C,completado,PRV-2062,2,112.10,0
PED-2026-00316,2026-07-20,Construcciones Elorza,MARKETPLACE,CANCELADO,PRV-2116,5,"366,70",15
PED-2026-00317,02/07/2026,Suministros Industriales Vega,b2c,COMPLETADO,PRV-2004,1,"69,96",0
PED-2026-00318,2026-07-26 08:23:00,Talleres Sanchez,Marketplace,CANCELADO,PRV-2033,5,337.70,0
PED-2026-00318,26-07-2026,Talleres Sanchez,Marketplace,CANCELADO,PRV-2119,"1,0","217,59",0
PED-2026-00318,2026-07-26,Talleres Sanchez,Marketplace,CANCELADO,PRV-2018,2,"231,70",10
PED-2026-00318,2026-07-26,  TALLERES SANCHEZ ,Marketplace,CANCELADO,PRV-2071,25,469.83,10
PED-2026-00318,26/07/2026,Talleres Sanchez,Marketplace,CANCELADO,PRV-2124,5,"219,92",15
PED-2026-00319,2026-07-24 18:05:00,Bricolaje Montseny,b2b,Completado,PRV-2085,1,"102,06",0
PED-2026-00319,24-07-2026,,b2b,Completado,PRV-2116,2,325.36,"0,1"
PED-2026-00320,2026-07-23,Hidraulica Levante,B2B,PENDIENTE,PRV-2084,10,"40,99",0
PED-2026-00320,2026-07-23,Hidraulica Levante,B2B,PENDIENTE,PRV-2092,10,"268,92",15
PED-2026-00320,23/07/2026,Hidraulica Levante,B2B,PENDIENTE,PRV-2061,2,48.13,5%
PED-2026-00320,2026-07-23 18:56:00,Hidraulica Levante,B2B,PENDIENTE,PRV-2053,50,"86,67",5
PED-2026-00321,03-07-2026,Suministros Industriales Vega,b2b,ENVIADO,PRV-2060,50,"246,41",5
PED-2026-00321,2026-07-03,Suministros Industriales Vega,b2b,ENVIADO,PRV-2003,"10,0",48.53,0
PED-2026-00321,2026-07-03,Suministros Industriales Vega,b2b,ENVIADO,PRV-2042,5,"280,48",10%
PED-2026-00321,03/07/2026,Suministros Industriales Vega,b2b,ENVIADO,PRV-2021,5,"239,97",0
PED-2026-00321,2026-07-03 12:42:00,Suministros Industriales Vega,b2b,ENVIADO,PRV-2104,2,94.88,"0,1"
PED-2026-00322,21-07-2026,  FERROLAB SA ,b2b,completado,PRV-2067,2,"285,48",5
PED-2026-00322,2026-07-21,Ferrolab SA,b2b,completado,PRV-2071,2,"500,56",5%
PED-2026-00322,2026-07-21,Ferrolab SA,b2b,completado,PRV-2108,1,6.25,10
PED-2026-00322,21/07/2026,Ferrolab SA,b2b,completado,PRV-2095,1,"97,97",5
PED-2026-00322,2026-07-21 09:58:00,Ferrolab SA,b2b,completado,PRV-2058,3,"182,70",5
PED-2026-00323,19-07-2026,Construcciones Elorza,b2c,COMPLETADO,PRV-6113,3,43.97,0
PED-2026-00323,2026-07-19,Construcciones Elorza,b2c,COMPLETADO,PRV-2018,5,"223,27",0
PED-2026-00324,2026-07-24,Ferreteria El Tornillo,B2C,COMPLETADO,PRV-2044,"2,0","208,67",0
PED-2026-00324,24/07/2026,Ferreteria El Tornillo,B2C,COMPLETADO,PRV-2117,1,479.94,0
PED-2026-00325,2026-07-05 16:21:00,Suministros Maresme,Marketplace,PENDIENTE,PRV-2122,25,"251,60",15%
PED-2026-00325,05-07-2026,Suministros Maresme,Marketplace,PENDIENTE,PRV-2010,50,"347,69",0
PED-2026-00325,2026-07-05,Suministros Maresme,Marketplace,PENDIENTE,PRV-2005,25,386.06,15
PED-2026-00325,2026-07-05,Suministros Maresme,Marketplace,PENDIENTE,PRV-2075,1,"597,79",5
PED-2026-00326,03/07/2026,  TALLERES SANCHEZ ,b2b,COMPLETADO,PRV-2101,1,"166,07",5%
PED-2026-00327,2026-08-15 10:04:00,Ferreteria El Tornillo,MARKETPLACE,completado,PRV-2036,1,322.64,5
PED-2026-00327,15-08-2026,Ferreteria El Tornillo,MARKETPLACE,completado,PRV-2017,2,"250,43",15
PED-2026-00327,2026-08-15,Ferreteria El Tornillo,MARKETPLACE,completado,PRV-2060,50,"259,11",0
PED-2026-00327,2026-08-15,Ferreteria El Tornillo,MARKETPLACE,completado,PRV-2117,25,428.39,0
PED-2026-00328,28/08/2026,Bricolaje Montseny,b2c,enviado,PRV-2105,"2,0","221,37",15
PED-2026-00328,2026-08-28 17:02:00,Bricolaje Montseny,b2c,enviado,PRV-2013,10,"500,01",0
PED-2026-00328,28-08-2026,Bricolaje Montseny,b2c,enviado,PRV-2110,25,256.00,15
PED-2026-00329,2026-08-15,Comercial Riera,B2C,completado,PRV-2032,1,"102,68",10%
PED-2026-00330,2026-08-20,Comercial Riera,B2B,ENVIADO,PRV-2088,3,"258,19",0
PED-2026-00330,20/08/2026,Comercial Riera,B2B,ENVIADO,PRV-2084,2,43.46,5
PED-2026-00330,2026-08-20 12:15:00,Comercial Riera,B2B,ENVIADO,PRV-2091,2,"301,95",0
PED-2026-00330,20-08-2026,Comercial Riera,B2B,ENVIADO,PRV-2090,5,"389,03",15%
PED-2026-00330,2026-08-20,  COMERCIAL RIERA ,B2B,ENVIADO,PRV-2090,2,362.42,"0,05"
PED-2026-00331,2026-08-06,Instalaciones Bermudez,b2b,COMPLETADO,PRV-2021,1,"231,55",5
PED-2026-00331,06/08/2026,Instalaciones Bermudez,b2b,COMPLETADO,PRV-2019,2,"581,73",0
PED-2026-00331,2026-08-06 12:19:00,Instalaciones Bermudez,b2b,COMPLETADO,PRV-2094,"25,0",277.85,5%
PED-2026-00331,06-08-2026,Instalaciones Bermudez,b2b,COMPLETADO,PRV-2001,-1,"376,03",10
PED-2026-00332,2026-08-23,Obras y Reformas Prat,B2B,COMPLETADO,PRV-2038,1,"203,90",0
PED-2026-00332,2026-08-23,Obras y Reformas Prat,B2B,COMPLETADO,PRV-2057,1,373.09,0
PED-2026-00332,23/08/2026,Obras y Reformas Prat,B2B,COMPLETADO,PRV-2014,1,"54,85",0
PED-2026-00332,2026-08-23 15:41:00,Obras y Reformas Prat,B2B,COMPLETADO,PRV-2079,1,"670,26",0
PED-2026-00333,22-08-2026,Ferreteria El Tornillo,Marketplace,completado,PRV-2050,5,78.32,0
PED-2026-00333,2026-08-22,Ferreteria El Tornillo,Marketplace,completado,PRV-2014,1,"62,66",5
PED-2026-00334,2026-08-06,Hidraulica Levante,b2c,COMPLETADO,PRV-2067,3,"287,41",0
PED-2026-00334,06/08/2026,Hidraulica Levante,b2c,COMPLETADO,PRV-2024,25,,0
PED-2026-00335,2026-08-16 15:43:00,  FERRETERIA EL TORNILLO ,B2C,COMPLETADO,PRV-2104,1,"93,20",0
PED-2026-00336,,Instalaciones Bermudez,MARKETPLACE,completado,PRV-2024,"10,0","68,57",0
PED-2026-00336,2026-08-28,Instalaciones Bermudez,MARKETPLACE,completado,PRV-2089,3,430.33,0
PED-2026-00336,2026-08-28,Instalaciones Bermudez,MARKETPLACE,completado,PRV-2061,1,"47,18",15
PED-2026-00336,28/08/2026,Instalaciones Bermudez,MARKETPLACE,completado,PRV-2087,1,"112,17",5
PED-2026-00337,2026-08-21 17:41:00,Suministros Industriales Vega,b2c,completado,PRV-2085,3,109.06,0
PED-2026-00337,21-08-2026,Suministros Industriales Vega,b2c,completado,PRV-2049,5,"410,97",15%
PED-2026-00338,2026-08-02,Instalaciones Bermudez,b2b,PENDIENTE,PRV-2070,5,"402,34",0
PED-2026-00338,2026-08-02,Instalaciones Bermudez,b2b,PENDIENTE,PRV-2064,2,379.26,5
PED-2026-00338,02/08/2026,Instalaciones Bermudez,b2b,PENDIENTE,PRV-2011,1,"24,38",0
PED-2026-00338,2026-08-02 09:57:00,Instalaciones Bermudez,b2b,PENDIENTE,PRV-2041,1,"547,02",10%
PED-2026-00338,02-08-2026,Instalaciones Bermudez,b2b,PENDIENTE,PRV-6179,1,26.58,0
PED-2026-00339,2026-08-26,Almacenes Duran e Hijos,b2c,COMPLETADO,PRV-2068,"5,0","216,61",0
PED-2026-00339,2026-08-26,  ALMACENES DURAN E HIJOS ,b2c,COMPLETADO,PRV-2037,1,"289,13",
PED-2026-00340,23/08/2026,Ferreteria El Tornillo,B2C,COMPLETADO,PRV-2083,5,98.39,0
PED-2026-00340,2026-08-23 10:02:00,Ferreteria El Tornillo,B2C,COMPLETADO,PRV-2078,1,"439,02",0
PED-2026-00340,23-08-2026,Ferreteria El Tornillo,B2C,COMPLETADO,PRV-2066,1,"466,07",15
PED-2026-00342,2026-09-14,Talleres Sanchez,MARKETPLACE,PENDIENTE,PRV-2057,3,334.23,10
PED-2026-00342,2026-09-14,Talleres Sanchez,MARKETPLACE,PENDIENTE,PRV-2049,1,"438,73",0
PED-2026-00343,07/09/2026,Bricolaje Montseny,b2b,completado,PRV-2008,5,"352,80",0
PED-2026-00343,2026-09-07 17:25:00,Bricolaje Montseny,b2b,completado,PRV-2115,1,276.11,10
PED-2026-00344,07-09-2026,Talleres Sanchez,b2b,COMPLETADO,PRV-2056,1,"134,71",0
PED-2026-00348,2026-09-14,Grupo Ferreteria Norte,MARKETPLACE,COMPLETADO,PRV-2109,1,"70,52",0
PED-2026-00349,2026-09-01,Construcciones Elorza,B2C,ENVIADO,PRV-2047,"1,0",66.49,0
PED-2026-00349,01/09/2026,Construcciones Elorza,B2C,ENVIADO,PRV-2037,2,"324,01",0
PED-2026-00352,2026-09-02 09:44:00,Ferrolab SA,MARKETPLACE,Completado,PRV-2074,1,"262,07",5
PED-2026-00352,02-09-2026,  FERROLAB SA ,MARKETPLACE,Completado,PRV-2066,5,484.62,0
PED-2026-00354,2026-09-02,Almacenes Duran e Hijos,B2B,enviado,PRV-2118,5,"583,30",0
PED-2026-00354,2026-09-02,Almacenes Duran e Hijos,B2B,enviado,PRV-2117,1,"479,20",0
PED-2026-00354,02/09/2026,Almacenes Duran e Hijos,B2B,enviado,PRV-2111,50,64.90,0
PED-2026-00354,2026-09-02 14:57:00,Almacenes Duran e Hijos,B2B,enviado,PRV-2024,1,"72,90",15%
PED-2026-00354,02-09-2026,Almacenes Duran e Hijos,B2B,enviado,PRV-2081,3,"102,68",0
PED-2026-00355,2026-09-11,Construcciones Elorza,Marketplace,ENVIADO,PRV-2085,5,103.80,0
PED-2026-00355,2026-09-11,Construcciones Elorza,Marketplace,ENVIADO,PRV-2030,3,"346,76",15
PED-2026-00355,11/09/2026,Construcciones Elorza,Marketplace,ENVIADO,PRV-2030,"1,0","359,36",10%
PED-2026-00355,2026-09-11 09:07:00,Construcciones Elorza,Marketplace,ENVIADO,PRV-2072,2,57.04,0
PED-2026-00356,14-09-2026,Ferrolab SA,b2b,COMPLETADO,PRV-2122,1,"247,65",5
PED-2026-00358,2026-09-01,Grupo Ferreteria Norte,B2B,COMPLETADO,PRV-2116,1,"344,42",10
PED-2026-00358,2026-09-01,Grupo Ferreteria Norte,B2B,COMPLETADO,PRV-2095,3,99.10,0
PED-2026-00358,01/09/2026,  GRUPO FERRETERIA NORTE ,B2B,COMPLETADO,PRV-2033,10,"371,95",0
PED-2026-00358,2026-09-01 17:18:00,Grupo Ferreteria Norte,B2B,COMPLETADO,PRV-2056,10,"127,58",0
PED-2026-00358,01-09-2026,Grupo Ferreteria Norte,B2B,COMPLETADO,PRV-2067,10,289.48,"0,05"
PED-2026-00359,2026-09-04,Almacenes Duran e Hijos,Marketplace,COMPLETADO,PRV-2059,10,"427,04",10%
PED-2026-00360,2026-09-14,Bricolaje Montseny,Marketplace,COMPLETADO,PRV-2083,2,"106,87",0
PED-2026-00360,14/09/2026,Bricolaje Montseny,Marketplace,COMPLETADO,PRV-2019,10,535.35,5
PED-2026-00361,2026-09-11 13:32:00,Instalaciones Bermudez,B2B,ENVIADO,PRV-2018,"1,0","225,12",0
PED-2026-00361,11-09-2026,Instalaciones Bermudez,B2B,ENVIADO,PRV-2120,0,"133,43",0
PED-2026-00363,2026-09-11,Ferreteria Los Olivos SL,b2b,completado,PRV-2016,1,321.71,0
PED-2026-00363,2026-09-11,Ferreteria Los Olivos SL,b2b,completado,PRV-2067,3,"294,59",5
PED-2026-00363,11/09/2026,Ferreteria Los Olivos SL,b2b,completado,PRV-2035,2,"295,57",0
PED-2026-00363,2026-09-11 11:51:00,Ferreteria Los Olivos SL,b2b,completado,PRV-2079,1,687.16,15%
PED-2026-00363,11-09-2026,Ferreteria Los Olivos SL,b2b,completado,PRV-2080,5,"402,93",0
PED-2026-00366,2026-09-11,  ALMACENES DURAN E HIJOS ,b2c,PENDIENTE,PRV-2008,50,"342,88",15
PED-2026-00366,2026-09-11,Almacenes Duran e Hijos,b2c,PENDIENTE,PRV-2073,2,290.88,0
PED-2026-00366,11/09/2026,Almacenes Duran e Hijos,b2c,PENDIENTE,PRV-2014,50,"54,67",0
PED-2026-00367,2026-09-03 10:10:00,Suministros Industriales Vega,B2B,completado,PRV-2075,2,"568,02",0
PED-2026-00367,03-09-2026,Suministros Industriales Vega,B2B,completado,PRV-2088,"1,0",258.55,5
PED-2026-00367,2026-09-03,Suministros Industriales Vega,B2B,completado,PRV-2123,1,"380,10",15
PED-2026-00367,2026-09-03,Suministros Industriales Vega,B2B,completado,PRV-2122,50,"253,03",0
PED-2026-00367,03/09/2026,Suministros Industriales Vega,B2B,completado,PRV-6183,5,117.67,"0,15"
PED-2026-00370,2026-09-11 13:58:00,Hidraulica Levante,b2c,ENVIADO,PRV-2106,3,"313,24",5
PED-2026-00370,11-09-2026,Hidraulica Levante,b2c,ENVIADO,PRV-2056,1,"132,34",0
PED-2026-00371,2026-09-02,Hidraulica Levante,b2b,PENDIENTE,PRV-2081,1,104.07,5%
PED-2026-00372,2026-09-10,Suministros Maresme,b2b,ENVIADO,PRV-2078,3,"467,27",5
PED-2026-00372,10/09/2026,,b2b,ENVIADO,PRV-2075,1,"531,15",0
PED-2026-00372,2026-09-10 18:39:00,  SUMINISTROS MARESME ,b2b,ENVIADO,PRV-2023,3,393.25,15
PED-2026-00372,10-09-2026,Suministros Maresme,b2b,ENVIADO,PRV-2057,3,"360,47",0
PED-2026-00359,2026-09-04,Almacenes Duran e Hijos,Marketplace,COMPLETADO,PRV-2059,10,"427,04",10%
PED-2026-00176,2026-01-27 16:07:00,Almacenes Duran e Hijos,B2C,ENVIADO,PRV-2003,1,"49,67",0
PED-2026-00228,2026-03-12 15:33:00,Obras y Reformas Prat,b2b,DEVUELTO,PRV-2002,1,"81,95",0
PED-2026-00246,2026-04-24,  FERRETERIA EL TORNILLO ,Marketplace,ENVIADO,PRV-2114,2,"163,37",0
PED-2025-00161,2025-12-06 19:20:00,Talleres Sanchez,B2B,enviado,PRV-2033,1,"339,20",0
PED-2026-00236,21/04/2026,Ferrolab SA,Marketplace,COMPLETADO,PRV-2124,1,"222,29",0
PED-2026-00237,2026-04-16,Construcciones Elorza,b2c,completado,PRV-2067,1,"302,99",10
PED-2025-00086,12/10/2025,Almacenes Duran e Hijos,MARKETPLACE,cancelado,PRV-2069,5,402.56,"0,05"
PED-2026-00259,2026-05-18,Distribuciones Aragon,Marketplace,cancelado,PRV-2059,0,463.82,5
